CustomerID,Monetary,Frequency,Recency
17086.0,2050.08,96,6
17088.0,1991.01,115,27
17090.0,2041.8500000000001,64,3
17091.0,3802.81,198,2
17092.0,1777.78,125,49
17094.0,270.20000000000005,15,317
17095.0,1088.2,77,21
17096.0,992.6800000000001,52,8
17097.0,937.92,213,1
17100.0,971.74,65,17
17101.0,1621.73,42,9
17102.0,25.5,1,261
17105.0,665.78,90,158
17107.0,10380.43,421,32
17109.0,869.6800000000001,121,28
17110.0,163.29999999999998,12,164
17111.0,248.61,30,46
17114.0,747.22,135,5
17115.0,806.9000000000001,43,7
17117.0,116.19999999999999,9,287
17118.0,157.02,10,317
17119.0,593.61,38,2
17120.0,307.46,18,232
17122.0,138.32,7,118
17123.0,345.29999999999995,9,161
17124.0,298.89,32,184
17125.0,259.35,40,49
17126.0,991.85,262,151
17128.0,157.09,14,334
17131.0,2463.17,134,4
17133.0,4892.240000000001,27,15
17134.0,425.0,24,106
17135.0,1139.73,52,15
17138.0,380.5,24,275
17139.0,10585.57,487,15
17140.0,465.32,20,246
17142.0,579.0,15,238
17144.0,984.57,48,0
17146.0,749.78,35,105
17147.0,1679.64,85,22
17148.0,124.88,9,51
17152.0,1503.5,16,194
17153.0,213.78,14,23
17154.0,329.34,23,74
17155.0,251.70000000000002,20,17
17157.0,306.55,15,7
17158.0,1266.97,67,31
17159.0,1534.73,102,21
17160.0,3518.03,229,30
17162.0,1707.21,105,28
17163.0,293.1,5,21
17164.0,2466.4,145,32
17165.0,158.68,10,283
17166.0,189.49,14,38
17169.0,816.88,60,49
17171.0,224.91,16,288
17172.0,313.26,16,74
17173.0,3755.65,87,4
17174.0,59.9,4,217
17175.0,1430.94,64,43
17176.0,306.13,15,201
17179.0,711.79,80,177
17180.0,780.38,131,55
17181.0,239.92000000000002,23,56
17183.0,3286.9100000000003,76,7
17186.0,144.0,2,46
17187.0,203.95,10,226
17188.0,2275.58,89,10
17189.0,384.40000000000003,61,105
17190.0,249.74,20,58
17191.0,2095.13,237,27
17193.0,1674.46,35,35
17194.0,262.62,29,273
17197.0,1013.01,29,29
17198.0,692.22,96,23
17201.0,342.63,40,53
17203.0,3563.85,152,35
17204.0,1352.91,67,168
17205.0,384.08,13,53
17206.0,204.24,7,52
17211.0,2299.67,213,26
17212.0,226.85,4,252
17213.0,2741.08,164,39
17214.0,984.12,104,59
17217.0,113.5,9,233
17218.0,1960.72,274,3
17219.0,114.23,25,31
17220.0,3198.25,472,23
17221.0,335.13,63,6
17222.0,354.15,28,64
17223.0,426.79,49,309
17226.0,393.49,21,308
17227.0,939.32,47,18
17228.0,1906.09,208,15
17229.0,318.76,47,95
17230.0,3466.67,73,263
17231.0,3127.82,546,11
17232.0,421.52,36,2
17233.0,190.88,25,34
17234.0,149.89000000000001,14,182
17235.0,550.06,29,24
17236.0,916.13,105,12
17237.0,314.69,19,10
17238.0,3744.65,566,2
17239.0,379.95,16,312
17242.0,1135.04,40,107
17243.0,8628.55,407,0
17244.0,954.9,31,52
17245.0,171.45,9,204
17247.0,282.19,55,14
17248.0,318.65,69,119
17250.0,384.52,57,3
17251.0,283.28000000000003,39,362
17252.0,353.86,87,116
17253.0,178.26,18,17
17254.0,272.44,112,4
17255.0,298.41,78,40
17256.0,240.0,16,106
17259.0,603.37,124,147
17262.0,1253.3600000000001,12,51
17263.0,63.440000000000005,23,207
17265.0,562.9,127,138
17266.0,310.64,80,1
17267.0,317.62,38,126
17268.0,763.64,6,107
17272.0,2144.53,116,41
17274.0,111.97999999999999,27,34
17277.0,1065.3500000000001,69,227
17278.0,246.04,15,240
17279.0,187.82999999999998,9,57
17282.0,1703.41,94,129
17284.0,1641.68,294,59
17286.0,153.92,45,21
17287.0,1064.11,124,25
17288.0,1419.73,142,8
17289.0,936.16,112,31
17290.0,525.24,102,3
17291.0,550.8000000000001,1,307
17293.0,1875.1100000000001,135,7
17295.0,556.95,69,28
17297.0,131.78,51,16
17298.0,498.42,30,100
17299.0,669.11,57,11
17301.0,197.63,66,20
17302.0,1119.93,81,14
17303.0,250.04,53,360
17306.0,8600.73,69,10
17307.0,-152.64000000000001,1,364
17309.0,82.75,12,94
17311.0,1384.85,55,77
17312.0,644.3,14,138
17313.0,2288.13,28,17
17314.0,2514.76,136,24
17315.0,6204.46,487,0
17317.0,2524.02,11,45
17320.0,1200.6200000000001,73,99
17321.0,700.86,107,7
17323.0,908.99,204,14
17324.0,990.23,50,17
17325.0,96.8,6,279
17329.0,523.11,33,13
17330.0,363.9,6,22
17331.0,175.2,1,123
17333.0,494.25,28,85
17334.0,306.6,12,300
17337.0,1944.32,548,150
17339.0,243.36,9,93
17340.0,11891.18,424,8
17341.0,781.36,183,156
17343.0,193.64,17,354
17344.0,160.57,32,45
17345.0,537.74,87,14
17346.0,2611.58,503,3
17347.0,228.96,1,85
17348.0,1159.52,215,14
17349.0,110.75,9,178
17350.0,1256.19,72,7
17351.0,587.15,27,35
17353.0,1740.0,8,128
17354.0,1393.06,16,50
17356.0,178.22,19,311
17357.0,388.14,45,23
17358.0,365.85,59,302
17359.0,127.86,15,10
17360.0,585.79,132,16
17361.0,488.2,29,48
17362.0,312.23,35,238
17364.0,4455.73,414,0
17365.0,4801.56,468,12
17367.0,168.4,34,237
17368.0,1349.52,128,22
17370.0,446.18,33,72
17371.0,423.89,87,16
17372.0,1342.68,253,40
17373.0,646.92,57,39
17374.0,495.77,28,218
17375.0,372.5,71,189
17376.0,203.2,24,70
17377.0,3925.92,419,23
17379.0,404.66,83,10
17382.0,65.4,2,64
17383.0,199.29,51,3
17384.0,336.4,15,18
17385.0,261.11,47,14
17386.0,2686.42,28,7
17387.0,784.11,78,19
17388.0,1259.56,15,77
17391.0,508.8,3,163
17392.0,457.91,62,306
17394.0,203.86999999999998,4,218
17396.0,7330.8,27,38
17397.0,696.41,92,21
17398.0,653.38,38,114
17400.0,2129.96,213,125
17402.0,2633.85,59,4
17403.0,281.62,33,35
17405.0,967.22,94,0
17406.0,1928.72,116,329
17408.0,32.65,2,162
17409.0,771.85,13,184
17410.0,1214.72,64,15
17411.0,748.94,43,11
17412.0,1258.06,66,2
17414.0,778.0,6,43
17415.0,507.84,14,79
17416.0,6838.34,271,29
17418.0,463.46000000000004,30,41
17419.0,4200.97,208,10
17420.0,598.83,30,49
17422.0,1853.1299999999999,135,15
17423.0,663.63,28,44
17425.0,759.17,43,18
17426.0,5022.26,272,3
17427.0,100.8,2,71
17429.0,512.12,42,120
17430.0,265.76,14,32
17431.0,403.3,43,312
17432.0,365.76,48,17
17433.0,303.15999999999997,54,87
17434.0,2333.42,138,1
17436.0,216.29999999999998,9,1
17438.0,378.3,19,246
17440.0,177.1,8,147
17442.0,2210.2599999999998,140,28
17443.0,534.24,1,219
17444.0,2940.04,135,147
17446.0,120.9,9,176
17447.0,541.53,36,39
17448.0,-4287.63,1,144
17449.0,2504.86,279,1
17451.0,1648.95,107,0
17453.0,486.71999999999997,19,17
17454.0,517.53,61,191
17455.0,131.7,8,203
17456.0,249.86,17,364
17457.0,1737.7,19,126
17458.0,316.5,54,14
17459.0,657.3,111,42
17460.0,452.63,37,78
17461.0,757.46,111,22
17462.0,662.94,28,50
17463.0,1881.36,219,15
17464.0,289.96000000000004,9,157
17466.0,763.28,41,9
17468.0,137.0,5,9
17469.0,1843.06,90,15
17470.0,1125.07,78,44
17472.0,710.29,181,190
17475.0,194.37,14,78
17480.0,506.51,31,73
17481.0,1249.34,83,3
17483.0,414.04,21,64
17486.0,396.87,24,260
17489.0,376.64,29,58
17490.0,1926.8799999999999,86,0
17491.0,3541.92,110,0
17492.0,374.57,12,247
17495.0,497.56,27,7
17496.0,271.05,10,358
17498.0,272.22,17,75
17499.0,622.88,40,289
17500.0,1138.0,5,16
17501.0,288.6,18,220
17502.0,689.1,28,8
17503.0,558.96,38,2
17504.0,2745.2799999999997,140,205
17505.0,1145.84,52,161
17506.0,294.29,16,69
17507.0,605.58,88,261
17508.0,387.31,22,280
17509.0,6100.74,369,57
17510.0,308.48,20,24
17512.0,2920.04,106,28
17513.0,513.2,6,71
17514.0,208.65,40,127
17515.0,639.02,87,30
17516.0,768.08,137,14
17517.0,153.94,11,308
17519.0,1839.07,83,16
17520.0,546.81,30,53
17521.0,721.9599999999999,46,23
17522.0,1070.71,73,1
17523.0,652.74,33,10
17524.0,145.0,6,360
17525.0,422.70000000000005,9,359
17526.0,706.7,23,0
17527.0,888.86,49,53
17528.0,3540.1,260,0
17530.0,2385.0,394,0
17531.0,293.45,15,120
17534.0,223.36,9,53
17535.0,164.4,13,279
17536.0,76.5,3,176
17537.0,897.62,75,29
17538.0,98.42,9,25
17540.0,570.4,26,8
17542.0,170.75,25,269
17545.0,645.96,145,42
17547.0,-11.8,2,371
17548.0,-141.48,17,217
17549.0,148.86,6,23
17550.0,267.16,42,196
17551.0,306.84,43,358
17552.0,909.96,51,42
17553.0,1487.6,2,129
17554.0,1952.45,88,0
17555.0,483.26,106,19
17556.0,157.9,6,205
17557.0,541.46,34,13
17560.0,854.95,27,94
17561.0,167.62,46,18
17562.0,1107.38,64,13
17564.0,454.01,49,23
17566.0,901.21,152,7
17567.0,4012.56,177,6
17569.0,344.14,29,331
17571.0,1498.51,299,49
17572.0,226.75000000000003,12,70
17573.0,362.9,26,28
17574.0,185.65,8,242
17576.0,3457.78,417,7
17578.0,124.74,6,190
17579.0,440.2,52,4
17580.0,215.72,45,252
17581.0,10736.11,452,0
17582.0,175.27,29,235
17584.0,1227.3,36,6
17585.0,1133.07,214,108
17588.0,1240.2,23,99
17589.0,2404.17,253,59
17590.0,1479.22,201,1
17591.0,2215.02,167,72
17593.0,3911.56,215,3
17594.0,993.18,50,84
17595.0,388.79,83,11
17596.0,2827.93,270,22
17597.0,2044.3700000000001,55,213
17600.0,161.67000000000002,13,17
17601.0,116.00999999999999,9,238
17602.0,5050.77,565,1
17603.0,-1165.3,15,49
17604.0,309.36,63,216
17608.0,193.42,59,32
17609.0,1103.92,238,40
17611.0,3947.87,582,3
17612.0,1992.76,142,52
17613.0,4509.37,319,22
17614.0,390.07,100,56
17615.0,329.6,14,129
17616.0,571.1999999999999,3,173
17618.0,971.58,78,5
17619.0,218.52,77,311
17620.0,81.44,4,59
17621.0,1336.1,27,20
17623.0,527.0500000000001,33,32
17624.0,843.48,50,14
17625.0,2047.0,315,17
17628.0,75.75,5,80
17629.0,1784.12,124,5
17630.0,503.59999999999997,26,169
17631.0,528.33,39,1
17633.0,1242.34,72,30
17634.0,2361.9700000000003,297,35
17636.0,265.93,24,8
17637.0,547.0600000000001,35,30
17639.0,108.5,7,275
17640.0,621.66,5,86
17642.0,712.29,40,119
17643.0,101.55,8,372
17644.0,2768.98,169,0
17646.0,995.6600000000001,54,218
17647.0,133.06,7,64
17648.0,1789.55,92,60
17649.0,861.74,53,134
17650.0,166.08,8,20
17651.0,3886.67,239,11
17652.0,4737.13,270,24
17653.0,1175.88,50,28
17654.0,117.55,22,276
17655.0,2571.7400000000002,93,10
17656.0,1674.69,82,72
17658.0,485.88,23,10
17659.0,2954.75,161,3
17660.0,196.0,45,140
17663.0,1788.27,90,25
17664.0,604.64,43,18
17666.0,728.16,18,3
17667.0,2055.51,117,65
17668.0,347.75,15,0
17669.0,3406.7200000000003,68,42
17670.0,205.7,11,227
17671.0,1284.08,61,15
17672.0,3106.62,115,43
17673.0,1622.22,228,0
17674.0,551.04,27,73
17676.0,1383.27,79,3
17678.0,298.11,16,263
17679.0,1992.1100000000001,30,52
17680.0,184.4,11,23
17682.0,2459.33,119,9
17684.0,239.41,15,43
17685.0,3191.53,130,16
17686.0,5739.46,286,6
17690.0,4748.45,258,29
17691.0,290.40000000000003,19,357
17692.0,733.4399999999999,47,126
17693.0,187.02,18,135
17694.0,283.12,15,141
17695.0,765.34,35,131
17696.0,2201.05,126,37
17697.0,338.95,19,235
17698.0,154.95,8,260
17700.0,2508.89,146,16
17701.0,417.95,24,252
17702.0,1719.72,80,29
17703.0,798.74,55,34
17704.0,885.19,31,168
17705.0,1781.12,108,2
17706.0,10097.37,395,3
17707.0,152.4,5,184
17708.0,267.08,35,187
17709.0,137.45,7,169
17711.0,385.1,23,10
17712.0,522.91,29,44
17714.0,153.0,10,320
17715.0,326.4,1,200
17716.0,5505.79,254,22
17718.0,139.35,6,231
17719.0,5367.8,278,37
17720.0,1195.94,50,25
17722.0,2380.64,120,95
17723.0,3276.4000000000005,10,126
17724.0,995.6500000000001,45,57
17725.0,3371.13,198,15
17727.0,1042.55,67,8
17728.0,2515.68,169,3
17730.0,5288.83,220,2
17731.0,878.2,83,78
17732.0,303.97,18,372
17733.0,692.19,35,38
17734.0,700.63,43,53
17735.0,13110.02,690,1
17736.0,337.49,26,8
17737.0,168.24,10,8
17738.0,1863.35,99,18
17739.0,2786.05,48,11
17742.0,355.11,15,112
17744.0,2291.08,137,3
17746.0,98.8,8,234
17747.0,64.65,2,99
17749.0,674.52,35,177
17750.0,1797.57,193,4
17752.0,80.64,1,358
17754.0,1739.92,93,0
17758.0,3456.7000000000003,412,18
17759.0,834.99,95,16
17760.0,287.59,25,21
17761.0,712.78,19,32
17763.0,15.0,1,262
17764.0,818.8199999999999,75,50
17765.0,371.88,57,158
17767.0,271.2,21,14
17768.0,2273.1800000000003,105,7
17769.0,3960.63,313,12
17770.0,1143.27,38,198
17771.0,245.81,54,56
17772.0,182.77,53,10
17774.0,1215.46,157,96
17775.0,56.4,3,254
17777.0,665.86,194,24
17779.0,642.17,84,20
17781.0,188.02,12,158
17783.0,283.47,67,71
17785.0,131.94,13,52
17786.0,278.74,72,84
17787.0,1865.19,134,152
17788.0,1117.9,5,73
17789.0,225.9,14,280
17790.0,1965.55,190,26
17791.0,106.1,10,29
17793.0,323.04,58,24
17795.0,350.39,46,179
17796.0,697.9,82,39
17797.0,780.43,111,21
17799.0,3026.08,410,21
17800.0,1199.01,104,36
17802.0,1251.84,147,81
17805.0,512.31,10,73
17806.0,546.04,43,10
17809.0,4627.62,64,15
17812.0,732.16,141,12
17813.0,1714.6,378,13
17816.0,36.56,17,36
17817.0,387.68,33,3
17819.0,3661.0699999999997,49,71
17820.0,-24.05,5,190
17824.0,298.4,13,50
17827.0,1995.46,220,4
17828.0,1599.97,82,8
17829.0,889.24,30,298
17830.0,398.7,23,1
17831.0,35.400000000000006,2,32
17832.0,155.37,61,49
17835.0,350.64,61,2
17836.0,110.21000000000001,24,46
17837.0,1560.53,172,41
17838.0,2312.7,137,26
17839.0,338.8,56,41
17843.0,205.48,37,302
17844.0,51.559999999999995,5,106
17846.0,2033.1,1,84
17848.0,901.1999999999999,51,80
17849.0,605.8000000000001,26,217
17850.0,5288.63,312,301
17852.0,114.34,24,11
17854.0,311.26,15,184
17855.0,208.97,17,372
17856.0,1393.79,17,1
17858.0,5155.66,199,5
17859.0,148.21,25,304
17860.0,252.8,58,368
17861.0,2059.2,223,2
17862.0,330.9,11,323
17863.0,3160.0,148,58
17864.0,597.5,102,12
17865.0,10158.54,389,30
17866.0,325.7,10,142
17867.0,622.75,81,29
17869.0,428.18,40,106
17870.0,1889.4,280,1
17871.0,155.9,10,204
17873.0,1764.3600000000001,46,79
17874.0,658.26,47,184
17877.0,237.61,12,169
17878.0,379.45,26,43
17879.0,178.51999999999998,6,173
17880.0,458.92,26,364
17881.0,133.35000000000002,8,303
17883.0,671.77,145,2
17884.0,717.45,117,3
17885.0,190.19,64,11
17886.0,899.61,109,31
17887.0,111.35,10,128
17888.0,525.78,81,18
17889.0,203.87,21,211
17890.0,602.09,94,322
17891.0,203.85999999999999,34,161
17892.0,244.1,28,55
17893.0,112.25,16,224
17894.0,1119.81,193,71
17895.0,98.0,16,43
17896.0,256.32,2,22
17897.0,541.1,115,172
17898.0,152.06,28,84
17899.0,155.8,32,158
17900.0,15.0,11,164
17901.0,110.38,19,28
17904.0,178.92,39,20
17905.0,800.24,34,70
17906.0,72.9,12,246
17908.0,243.28,58,373
17911.0,366.23,39,8
17912.0,295.61,40,309
17913.0,411.6,59,58
17914.0,336.43,80,3
17917.0,341.28,94,44
17919.0,1304.04,23,87
17920.0,4204.1,696,3
17921.0,826.52,145,63
17923.0,207.50000000000003,1,281
17924.0,2894.33,38,0
17925.0,244.08,1,372
17926.0,397.29,21,132
17928.0,212.54,23,44
17929.0,834.5,6,10
17930.0,1740.48,39,35
17931.0,408.36,65,133
17932.0,1331.57,90,28
17934.0,704.25,21,51
17935.0,145.79,29,137
17936.0,389.84,77,4
17937.0,4301.22,43,8
17939.0,99.14,12,159
17940.0,1983.5800000000002,23,48
17941.0,304.56,2,130
17942.0,77.50000000000001,2,7
17946.0,149.57999999999998,20,232
17947.0,176.68,9,36
17948.0,358.56000000000006,1,146
17950.0,472.12,72,71
17951.0,990.8400000000001,21,39
17954.0,2295.37,489,4
17955.0,557.3,19,198
17956.0,12.75,1,248
17957.0,111.68,31,65
17958.0,508.4599999999999,7,116
17960.0,73.78,26,170
17961.0,1296.44,249,20
17962.0,102.83,35,141
17964.0,471.7,104,31
17965.0,2622.57,329,37
17966.0,1098.43,68,37
17967.0,123.07,48,371
17968.0,277.35,85,373
17969.0,228.2,14,165
17970.0,582.59,31,210
17972.0,136.04,31,241
17973.0,337.04,15,51
17974.0,740.79,179,24
17975.0,4393.61,297,14
17976.0,353.19,65,371
17977.0,288.14,21,28
17978.0,300.91999999999996,12,364
17979.0,737.81,147,35
17980.0,811.45,30,165
17984.0,152.68,48,144
17985.0,634.95,23,21
17986.0,20.8,1,55
17987.0,198.57,13,184
17988.0,191.17000000000002,39,11
17990.0,630.84,29,236
17991.0,93.35,5,224
17994.0,629.6899999999999,84,121
17995.0,76.1,2,281
17997.0,1511.3,180,73
17999.0,382.06,93,36
18001.0,417.23,58,11
18004.0,169.47,40,361
18005.0,249.72,60,3
18006.0,444.68,22,22
18008.0,2116.19,30,69
18009.0,252.24,33,234
18010.0,174.8,14,256
18011.0,102.78999999999999,28,372
18013.0,187.29,31,154
18014.0,166.42,32,27
18015.0,120.03,46,3
18016.0,1483.56,123,31
18017.0,523.0,3,80
18018.0,122.14,29,107
18019.0,38.45,5,51
18022.0,668.11,191,35
18024.0,236.77999999999997,22,152
18027.0,115.31,21,98
18030.0,220.7,10,3
18032.0,73.5,5,333
18033.0,97.97,34,64
18034.0,422.88,112,21
18035.0,730.4,53,35
18036.0,405.62,96,31
18037.0,70.02,19,153
18040.0,357.20000000000005,19,18
18041.0,4161.14,474,11
18042.0,165.04999999999998,7,53
18043.0,559.51,121,24
18044.0,2085.65,128,3
18045.0,189.4,47,44
18048.0,172.29000000000002,7,202
18050.0,74.4,5,358
18053.0,297.07,21,65
18055.0,6752.14,363,6
18056.0,363.65,19,287
18058.0,170.16,3,9
18059.0,296.71,21,8
18061.0,2119.41,46,21
18062.0,720.52,27,172
18064.0,814.0,7,132
18065.0,2380.08,138,5
18066.0,318.0,10,74
18067.0,396.33,37,39
18068.0,101.69999999999999,1,288
18069.0,2021.82,472,25
18071.0,453.0,25,257
18072.0,-5.329070518200751e-15,36,154
18073.0,3864.44,76,113
18074.0,489.6,13,373
18075.0,2538.7200000000003,153,22
18077.0,2633.0099999999998,227,7
18078.0,336.13,29,216
18079.0,3651.97,127,44
18080.0,1231.5,2,18
18081.0,343.45,17,35
18082.0,703.37,73,25
18084.0,87.52999999999999,2,15
18085.0,689.95,29,329
18086.0,101.34,7,273
18087.0,3770.1199999999994,7,97
18088.0,167.67000000000002,39,60
18092.0,9065.76,90,1
18093.0,2083.42,38,92
18094.0,3017.3,70,81
18095.0,580.0500000000001,21,312
18096.0,911.15,213,11
18097.0,2692.85,109,7
18099.0,168.31,19,126
18101.0,223.65,41,10
18104.0,754.64,38,36
18105.0,113.48000000000002,18,37
18106.0,430.7,39,329
18108.0,264.65,19,248
18109.0,7925.32,454,1
18110.0,206.05,49,18
18112.0,352.69,26,11
18113.0,76.32000000000001,1,368
18114.0,220.1,28,289
18116.0,1418.03,378,67
18117.0,320.72,74,25
18119.0,181.12,30,367
18120.0,111.15,17,213
18121.0,673.1,32,148
18122.0,1826.21,364,7
18123.0,589.4399999999999,36,23
18125.0,1141.34,197,29
18126.0,206.82999999999998,56,60
18127.0,348.73,47,18
18129.0,112.55000000000001,14,242
18130.0,1045.74,71,8
18133.0,715.4999999999999,2,210
18135.0,681.9100000000001,20,28
18136.0,761.83,39,62
18138.0,152.65,8,294
18139.0,8393.22,162,16
18141.0,-35.400000000000006,1,360
18142.0,1014.9,18,150
18143.0,1000.16,61,116
18144.0,2888.75,43,7
18145.0,2861.55,221,12
18146.0,160.35000000000002,10,140
18147.0,179.33999999999997,7,45
18149.0,612.0799999999999,16,50
18150.0,566.58,37,31
18151.0,653.35,38,134
18154.0,399.19,21,2
18155.0,347.82,28,74
18156.0,734.94,140,12
18158.0,451.75,35,8
18159.0,530.15,23,300
18160.0,638.0600000000001,39,56
18161.0,1612.79,81,9
18164.0,394.7,25,30
18165.0,302.46000000000004,10,176
18167.0,1355.51,43,3
18168.0,1133.64,140,175
18169.0,202.65,9,60
18170.0,980.31,38,32
18171.0,1208.51,56,58
18172.0,7490.17,197,14
18173.0,2106.84,31,86
18174.0,104.0,1,6
18176.0,448.65,33,353
18177.0,1314.17,75,30
18178.0,1573.41,99,113
18179.0,1793.17,90,8
18180.0,1843.75,119,4
18181.0,382.8,44,23
18183.0,600.52,44,217
18184.0,49.8,1,14
18185.0,304.25,17,248
18188.0,1998.49,72,14
18189.0,1084.34,69,77
18190.0,274.51,16,191
18191.0,207.79999999999998,7,261
18192.0,957.97,45,71
18193.0,212.96,18,150
18194.0,896.0,9,63
18196.0,689.13,141,94
18198.0,5083.06,166,3
18200.0,163.8,32,105
18202.0,1396.99,68,199
18203.0,160.42000000000002,19,156
18204.0,1979.3,202,70
18205.0,517.36,32,35
18209.0,139.10000000000002,8,28
18210.0,2621.38,134,1
18211.0,600.07,42,25
18212.0,248.42,43,325
18213.0,232.48000000000002,15,236
18215.0,299.34000000000003,13,88
18216.0,481.75,26,30
18217.0,621.75,31,28
18218.0,626.38,24,205
18219.0,2019.77,115,2
18220.0,297.78000000000003,4,219
18221.0,1033.31,65,21
18222.0,443.0,19,92
18223.0,6315.2300000000005,299,1
18224.0,158.95000000000002,10,263
18225.0,5361.02,286,2
18226.0,5192.1,245,38
18227.0,93.75,5,217
18228.0,769.2,32,49
18229.0,7276.900000000001,164,11
18230.0,2716.6000000000004,89,8
18231.0,2066.17,126,191
18232.0,582.47,40,81
18233.0,440.0,1,325
18235.0,1796.48,104,71
18236.0,882.24,49,29
18237.0,987.1,61,2
18239.0,1561.6100000000001,88,218
18240.0,422.58,6,45
18241.0,2058.09,105,9
18242.0,2232.4900000000002,78,71
18245.0,2507.56,177,6
18246.0,596.1,4,23
18248.0,783.02,49,113
18249.0,95.34,8,16
18250.0,342.92,22,300
18251.0,4314.72,16,86
18252.0,526.67,98,50
18255.0,103.3,6,88
18256.0,-50.1,4,354
18257.0,2265.38,123,38
18259.0,2338.6000000000004,42,24
18260.0,2595.0,140,172
18261.0,324.24,21,42
18262.0,149.48,13,139
18263.0,1211.08,62,22
18265.0,801.51,46,71
18268.0,0.0,2,133
18269.0,138.9,8,357
18270.0,238.95000000000002,13,37
18272.0,3064.78,170,2
18273.0,204.0,3,1
18274.0,1.7763568394002505e-15,22,17
18276.0,323.36,16,20
18277.0,97.63,9,57
18278.0,173.9,9,73
18280.0,180.60000000000002,10,277
18281.0,80.82,7,180
18282.0,176.6,13,7
18287.0,1837.28,70,42
